,region,league_name,Torneo Nombre,Fecha Torneo,Stage,Team 1 ID,Team1_Name,Outcome 1,Team 2 ID,Team2_Name,Outcome 2,eventTime
14483,,,LCS Academy Spring 2020,2020-01-24,Playoffs,99566405127798575,TSM Challengers,win,99566405128626825,100 Thieves Challengers,loss,2020-04-02T20:40:12.112Z
14484,,,LCS Academy Spring 2020,2020-01-24,Playoffs,99566405130451785,Cloud9 Challengers,win,99566405127798575,TSM Challengers,loss,2020-04-10T20:47:26.830Z
14485,,,LCS Academy Spring 2020,2020-01-24,Playoffs,103461966981927044,Dignitas Challengers,loss,103461966971048042,Evil Geniuses Challengers,win,2020-04-09T20:44:49.264Z
14486,,,LCS Academy Spring 2020,2020-01-24,Playoffs,99566405130451785,Cloud9 Challengers,win,103461966971048042,Evil Geniuses Challengers,loss,2020-04-17T20:52:08.097Z
14487,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,100205576307813373,Flamengo ,loss,100205576309502431,FURIA,win,2022-07-03T20:42:22.540Z
14488,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,100205576307813373,Flamengo ,win,99566408217116828,INTZ,loss,2022-06-19T18:54:28.491Z
14489,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408221114231,KaBuM! Esports,win,100205576307813373,Flamengo ,loss,2022-06-12T18:01:57.369Z
14490,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408222831088,Liberty,loss,100205576307813373,Flamengo ,win,2022-06-18T19:22:15.173Z
14491,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,105397399468432537,Miners,win,100205576307813373,Flamengo ,loss,2022-07-02T16:57:11.370Z
14492,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,100205576307813373,Flamengo ,loss,105397404796640412,LOUD,win,2022-06-11T21:35:41.722Z
14493,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408217955692,paiN Gaming,win,100205576307813373,Flamengo ,loss,2022-07-09T20:13:56.716Z
14494,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,100205576307813373,Flamengo ,win,104202382255290736,RENSGA,loss,2022-06-26T21:15:15.632Z
14495,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408221961358,RED Kalunga,win,100205576307813373,Flamengo ,loss,2022-06-25T19:34:34.847Z
14496,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408217116828,INTZ,loss,100205576309502431,FURIA,win,2022-06-18T18:08:56.332Z
14497,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,100205576309502431,FURIA,win,99566408221114231,KaBuM! Esports,loss,2022-06-11T20:20:29.923Z
14498,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,100205576309502431,FURIA,win,99566408222831088,Liberty,loss,2022-06-12T16:56:37.831Z
14499,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,100205576309502431,FURIA,win,105397399468432537,Miners,loss,2022-06-26T20:06:50.469Z
14500,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,100205576309502431,FURIA,win,105397404796640412,LOUD,loss,2022-07-09T17:57:15.229Z
14501,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408217955692,paiN Gaming,win,100205576309502431,FURIA,loss,2022-07-02T20:05:08.105Z
14502,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,104202382255290736,RENSGA,win,100205576309502431,FURIA,loss,2022-06-25T21:44:05.337Z
14503,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,100205576309502431,FURIA,win,99566408221961358,RED Kalunga,loss,2022-06-19T19:55:39.815Z
14504,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408221114231,KaBuM! Esports,win,99566408217116828,INTZ,loss,2022-06-26T22:19:44.075Z
14505,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408217116828,INTZ,loss,99566408222831088,Liberty,win,2022-07-02T20:57:49.266Z
14506,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,105397399468432537,Miners,win,99566408217116828,INTZ,loss,2022-06-12T19:06:38.599Z
14507,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408217116828,INTZ,loss,99566408217955692,paiN Gaming,win,2022-07-03T18:55:05.817Z
14508,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408217116828,INTZ,win,104202382255290736,RENSGA,loss,2022-06-11T18:14:04.782Z
14509,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408221961358,RED Kalunga,win,99566408217116828,INTZ,loss,2022-07-09T16:50:38.145Z
14510,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408222831088,Liberty,win,99566408221114231,KaBuM! Esports,loss,2022-06-25T20:43:13.983Z
14511,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,105397399468432537,Miners,loss,99566408221114231,KaBuM! Esports,win,2022-07-09T21:13:09.315Z
14512,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,105397404796640412,LOUD,loss,99566408221114231,KaBuM! Esports,win,2022-06-18T16:50:21.722Z
14513,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408221114231,KaBuM! Esports,loss,99566408217955692,paiN Gaming,win,2022-06-19T17:58:06.640Z
14514,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408221114231,KaBuM! Esports,win,104202382255290736,RENSGA,loss,2022-07-03T16:50:13.571Z
14515,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408221961358,RED Kalunga,win,99566408221114231,KaBuM! Esports,loss,2022-07-02T19:00:52.819Z
14516,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408222831088,Liberty,win,105397399468432537,Miners,loss,2022-06-11T19:18:37.770Z
14517,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,105397404796640412,LOUD,win,99566408222831088,Liberty,loss,2022-06-19T16:47:04.120Z
14518,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408222831088,Liberty,win,99566408217955692,paiN Gaming,loss,2022-06-26T16:57:51.937Z
14519,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,104202382255290736,RENSGA,loss,99566408222831088,Liberty,win,2022-07-09T19:06:18.851Z
14520,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408222831088,Liberty,loss,99566408221961358,RED Kalunga,win,2022-07-03T17:48:39.553Z
14521,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,105397404796640412,LOUD,win,105397399468432537,Miners,loss,2022-07-03T19:50:28.756Z
14522,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408217955692,paiN Gaming,win,105397399468432537,Miners,loss,2022-06-25T18:30:22.017Z
14523,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,105397399468432537,Miners,win,104202382255290736,RENSGA,loss,2022-06-19T20:48:06.991Z
14524,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408221961358,RED Kalunga,win,105397399468432537,Miners,loss,2022-06-18T20:28:56.032Z
14525,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,105397404796640412,LOUD,loss,99566408217955692,paiN Gaming,win,2022-06-12T20:17:58.933Z
14526,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,104202382255290736,RENSGA,loss,105397404796640412,LOUD,win,2022-07-02T17:53:25.224Z
14527,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,105397404796640412,LOUD,loss,99566408221961358,RED Kalunga,win,2022-06-26T18:06:41.711Z
14528,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408217955692,paiN Gaming,win,104202382255290736,RENSGA,loss,2022-06-18T21:26:51.403Z
14529,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408217955692,paiN Gaming,loss,99566408221961358,RED Kalunga,win,2022-06-11T17:01:07.712Z
14530,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,104202382255290736,RENSGA,loss,99566408221961358,RED Kalunga,win,2022-06-12T21:17:29.182Z
14531,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,100205576309502431,FURIA,win,100205576307813373,Flamengo ,loss,2022-08-06T17:08:04.183Z
14532,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408217116828,INTZ,win,100205576307813373,Flamengo ,loss,2022-07-23T20:04:57.367Z
14533,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,100205576307813373,Flamengo ,loss,99566408221114231,KaBuM! Esports,win,2022-07-16T19:25:56.296Z
14534,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,100205576307813373,Flamengo ,loss,99566408222831088,Liberty,win,2022-07-17T21:02:09.310Z
14535,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,100205576307813373,Flamengo ,loss,105397399468432537,Miners,win,2022-07-31T17:46:31.984Z
14536,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,105397404796640412,LOUD,loss,100205576307813373,Flamengo ,win,2022-07-10T16:58:46.727Z
14537,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,100205576307813373,Flamengo ,win,99566408217955692,paiN Gaming,loss,2022-08-07T17:37:05.634Z
14538,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,104202382255290736,RENSGA,loss,100205576307813373,Flamengo ,win,2022-07-30T17:46:11.826Z
14539,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,100205576307813373,Flamengo ,loss,99566408221961358,RED Kalunga,win,2022-07-24T20:37:42.010Z
14540,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,100205576309502431,FURIA,win,99566408217116828,INTZ,loss,2022-07-17T18:55:11.585Z
14541,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408221114231,KaBuM! Esports,loss,100205576309502431,FURIA,win,2022-07-10T19:09:37.840Z
14542,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408222831088,Liberty,loss,100205576309502431,FURIA,win,2022-07-16T20:29:09.012Z
14543,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,105397399468432537,Miners,loss,100205576309502431,FURIA,win,2022-07-30T21:03:32.923Z
14544,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,105397404796640412,LOUD,win,100205576309502431,FURIA,loss,2022-08-07T20:15:42.568Z
14545,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,100205576309502431,FURIA,win,99566408217955692,paiN Gaming,loss,2022-07-31T19:46:29.403Z
14546,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,100205576309502431,FURIA,win,104202382255290736,RENSGA,loss,2022-07-24T17:49:58.007Z
14547,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408221961358,RED Kalunga,loss,100205576309502431,FURIA,win,2022-07-23T17:00:40.220Z
14548,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408217116828,INTZ,loss,99566408221114231,KaBuM! Esports,win,2022-07-30T16:47:52.410Z
14549,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408222831088,Liberty,loss,99566408217116828,INTZ,win,2022-07-31T16:46:31.343Z
14550,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408217116828,INTZ,loss,105397399468432537,Miners,win,2022-07-16T21:29:04.273Z
14551,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,105397404796640412,LOUD,win,99566408217116828,INTZ,loss,2022-07-24T18:50:22.823Z
14552,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408217955692,paiN Gaming,win,99566408217116828,INTZ,loss,2022-08-06T21:04:30.333Z
14553,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,104202382255290736,RENSGA,loss,99566408217116828,INTZ,win,2022-07-10T20:02:20.812Z
14554,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408217116828,INTZ,loss,99566408221961358,RED Kalunga,win,2022-08-07T18:29:43.963Z
14555,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408221114231,KaBuM! Esports,win,99566408222831088,Liberty,loss,2022-07-24T19:43:35.357Z
14556,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408221114231,KaBuM! Esports,win,105397399468432537,Miners,loss,2022-08-07T16:46:58.148Z
14557,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408221114231,KaBuM! Esports,loss,105397404796640412,LOUD,win,2022-07-17T19:50:24.769Z
14558,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,104202382255290736,RENSGA,loss,99566408221114231,KaBuM! Esports,win,2022-08-06T19:03:48.341Z
14559,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408221114231,KaBuM! Esports,loss,99566408221961358,RED Kalunga,win,2022-07-31T20:57:49.732Z
14560,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,105397399468432537,Miners,win,99566408222831088,Liberty,loss,2022-07-10T18:07:31.187Z
14561,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408222831088,Liberty,loss,105397404796640412,LOUD,win,2022-07-23T21:10:04.767Z
14562,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408217955692,paiN Gaming,loss,99566408222831088,Liberty,win,2022-07-30T18:41:18.637Z
14563,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408222831088,Liberty,win,104202382255290736,RENSGA,loss,2022-08-07T19:19:59.975Z
14564,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408221961358,RED Kalunga,win,99566408222831088,Liberty,loss,2022-08-06T18:06:47.888Z
14565,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,105397399468432537,Miners,loss,105397404796640412,LOUD,win,2022-08-06T20:03:55.228Z
14566,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,105397399468432537,Miners,loss,99566408217955692,paiN Gaming,win,2022-07-24T16:57:39.208Z
14567,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,104202382255290736,RENSGA,loss,105397399468432537,Miners,win,2022-07-23T18:59:56.974Z
14568,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,105397399468432537,Miners,win,99566408221961358,RED Kalunga,loss,2022-07-17T17:48:06.978Z
14569,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408217955692,paiN Gaming,win,105397404796640412,LOUD,loss,2022-07-16T18:25:32.277Z
14570,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,105397404796640412,LOUD,win,104202382255290736,RENSGA,loss,2022-07-31T18:43:20.062Z
14571,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408221961358,RED Kalunga,loss,105397404796640412,LOUD,win,2022-07-30T19:46:12.781Z
14572,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,104202382255290736,RENSGA,loss,99566408217955692,paiN Gaming,win,2022-07-17T16:51:27.395Z
14573,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408221961358,RED Kalunga,loss,99566408217955692,paiN Gaming,win,2022-07-10T21:00:51.218Z
14574,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Regular Season,99566408221961358,RED Kalunga,win,104202382255290736,RENSGA,loss,2022-07-16T17:02:49.716Z
14575,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Playoffs,99566408221114231,KaBuM! Esports,win,105397399468432537,Miners,loss,2022-08-12T16:52:39.781Z
14576,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Playoffs,100205576309502431,FURIA,loss,99566408217955692,paiN Gaming,win,2022-08-13T17:10:12.805Z
14577,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Playoffs,99566408221961358,RED Kalunga,loss,105397404796640412,LOUD,win,2022-08-14T17:03:50.620Z
14578,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Playoffs,99566408217955692,paiN Gaming,win,105397404796640412,LOUD,loss,2022-08-21T17:08:01.483Z
14579,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Playoffs,99566408221961358,RED Kalunga,win,99566408221114231,KaBuM! Esports,loss,2022-08-20T17:09:09.685Z
14580,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Playoffs,100205576309502431,FURIA,win,99566408221961358,RED Kalunga,loss,2022-08-27T17:03:04.467Z
14581,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Playoffs,105397404796640412,LOUD,win,100205576309502431,FURIA,loss,2022-08-28T17:09:56.806Z
14582,BRAZIL,CBLOL,CBLOL Split 2 2022,2022-06-10,Playoffs,99566408217955692,paiN Gaming,loss,105397404796640412,LOUD,win,2022-09-03T17:31:21.001Z
14583,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,106806773698472633,Team Aze,win,106806779752531762,Globant Emerald Team,loss,2022-02-06T20:23:01.515Z
14584,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,106806779752531762,Globant Emerald Team,win,99566408561605102,XTEN Esports,loss,2022-02-12T22:35:20.743Z
14585,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,104841890701948065,Estral Esports,win,106806779752531762,Globant Emerald Team,loss,2022-02-13T21:02:49.796Z
14586,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,106806779752531762,Globant Emerald Team,loss,101383792559569368,All Knights,win,2022-02-19T23:04:14.326Z
14587,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,106806779752531762,Globant Emerald Team,loss,99566408562477641,INFINITY,win,2022-02-05T23:46:42.699Z
14588,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,98767991935149427,Movistar R7,win,106806779752531762,Globant Emerald Team,loss,2022-01-30T22:34:43.556Z
14589,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,106806779752531762,Globant Emerald Team,loss,99566408358330419,Isurus,win,2022-02-04T20:23:56.989Z
14590,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,99566408561605102,XTEN Esports,loss,106806773698472633,Team Aze,win,2022-01-29T20:23:09.374Z
14591,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,106806773698472633,Team Aze,loss,104841890701948065,Estral Esports,win,2022-02-12T21:10:50.292Z
14592,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,101383792559569368,All Knights,loss,106806773698472633,Team Aze,win,2022-01-30T20:30:29.566Z
14593,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,106806773698472633,Team Aze,loss,99566408562477641,INFINITY,win,2022-02-19T21:57:36.526Z
14594,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,106806773698472633,Team Aze,loss,98767991935149427,Movistar R7,win,2022-02-05T22:42:12.385Z
14595,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,99566408358330419,Isurus,loss,106806773698472633,Team Aze,win,2022-02-13T23:43:49.922Z
14596,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,99566408561605102,XTEN Esports,loss,104841890701948065,Estral Esports,win,2022-01-30T21:29:28.573Z
14597,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,101383792559569368,All Knights,loss,99566408561605102,XTEN Esports,win,2022-02-13T22:31:19.021Z
14598,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,99566408561605102,XTEN Esports,loss,99566408562477641,INFINITY,win,2022-02-06T21:23:58.378Z
14599,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,99566408561605102,XTEN Esports,win,98767991935149427,Movistar R7,loss,2022-02-20T01:25:49.727Z
14600,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,99566408358330419,Isurus,loss,99566408561605102,XTEN Esports,win,2022-02-05T20:32:29.108Z
14601,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,104841890701948065,Estral Esports,win,101383792559569368,All Knights,loss,2022-02-05T21:31:19.499Z
14602,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,99566408562477641,INFINITY,win,104841890701948065,Estral Esports,loss,2022-02-04T21:36:41.400Z
14603,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,104841890701948065,Estral Esports,loss,98767991935149427,Movistar R7,win,2022-02-06T23:53:02.526Z
14604,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,99566408358330419,Isurus,loss,104841890701948065,Estral Esports,win,2022-02-20T00:02:05.547Z
14605,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,99566408562477641,INFINITY,win,101383792559569368,All Knights,loss,2022-02-19T20:43:45.858Z
14606,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,98767991935149427,Movistar R7,win,101383792559569368,All Knights,loss,2022-01-29T21:37:59.085Z
14607,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,101383792559569368,All Knights,loss,99566408358330419,Isurus,win,2022-02-06T22:40:41.744Z
14608,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,98767991935149427,Movistar R7,win,99566408562477641,INFINITY,loss,2022-02-14T00:37:09.911Z
14609,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,99566408562477641,INFINITY,win,99566408358330419,Isurus,loss,2022-02-04T22:57:06.668Z
14610,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,98767991935149427,Movistar R7,win,99566408358330419,Isurus,loss,2022-02-12T23:43:35.789Z
14611,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,106806779752531762,Globant Emerald Team,loss,106806773698472633,Team Aze,win,2022-03-05T20:30:11.435Z
14612,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,99566408561605102,XTEN Esports,loss,106806779752531762,Globant Emerald Team,win,2022-03-06T23:44:39.473Z
14613,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,106806779752531762,Globant Emerald Team,loss,104841890701948065,Estral Esports,win,2022-03-12T22:07:22.558Z
14614,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,101383792559569368,All Knights,loss,106806779752531762,Globant Emerald Team,win,2022-03-13T20:42:58.309Z
14615,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,99566408562477641,INFINITY,win,106806779752531762,Globant Emerald Team,loss,2022-02-27T21:39:34.610Z
14616,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,106806779752531762,Globant Emerald Team,loss,98767991935149427,Movistar R7,win,2022-02-26T21:35:35.420Z
14617,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,99566408358330419,Isurus,win,106806779752531762,Globant Emerald Team,loss,2022-02-20T22:55:03.224Z
14618,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,106806773698472633,Team Aze,loss,99566408561605102,XTEN Esports,win,2022-02-20T20:40:55.221Z
14619,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,104841890701948065,Estral Esports,loss,106806773698472633,Team Aze,win,2022-03-06T20:48:53.399Z
14620,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,106806773698472633,Team Aze,win,101383792559569368,All Knights,loss,2022-02-26T20:39:10.855Z
14621,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,99566408562477641,INFINITY,loss,106806773698472633,Team Aze,win,2022-03-13T23:46:57.834Z
14622,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,98767991935149427,Movistar R7,win,106806773698472633,Team Aze,loss,2022-02-27T23:39:26.367Z
14623,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,106806773698472633,Team Aze,win,99566408358330419,Isurus,loss,2022-03-12T21:04:01.500Z
14624,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,104841890701948065,Estral Esports,win,99566408561605102,XTEN Esports,loss,2022-02-27T00:02:23.270Z
14625,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,99566408561605102,XTEN Esports,loss,101383792559569368,All Knights,win,2022-03-12T23:15:58.333Z
14626,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,99566408562477641,INFINITY,loss,99566408561605102,XTEN Esports,win,2022-03-05T22:28:39.312Z
14627,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,98767991935149427,Movistar R7,win,99566408561605102,XTEN Esports,loss,2022-03-13T21:44:37.535Z
14628,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,99566408561605102,XTEN Esports,win,99566408358330419,Isurus,loss,2022-02-27T20:35:10.300Z
14629,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,101383792559569368,All Knights,win,104841890701948065,Estral Esports,loss,2022-02-27T22:42:00.565Z
14630,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,104841890701948065,Estral Esports,win,99566408562477641,INFINITY,loss,2022-02-21T00:05:50.959Z
14631,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,98767991935149427,Movistar R7,win,104841890701948065,Estral Esports,loss,2022-03-05T21:23:34.870Z
14632,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,104841890701948065,Estral Esports,loss,99566408358330419,Isurus,win,2022-03-13T22:43:20.721Z
14633,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,101383792559569368,All Knights,loss,99566408562477641,INFINITY,win,2022-03-06T22:48:36.510Z
14634,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,101383792559569368,All Knights,loss,98767991935149427,Movistar R7,win,2022-02-20T21:44:16.339Z
14635,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,99566408358330419,Isurus,win,101383792559569368,All Knights,loss,2022-03-05T23:33:08.637Z
14636,LATIN AMERICA,LLA,LLA Opening 2022,2022-01-28,Regular Season,99566408562477641,INFINITY,loss,98767991935149427,Movistar R7,win,2022-03-13T00:20:14.755Z
